Position,Track Name,Artist,URL,filename,ID,date,country,group,duration_ms,popularity,acousticness,danceability,energy,key,instrumentalness,liveness,loudness,mode,speechiness,valence,tempo,loud_start
7,De Ellos Aprendí,David Rees,https://open.spotify.com/track/3VaFDR5FuLjgZxJ36hV9LN,2019-03-27-mx-viral.csv,3VaFDR5FuLjgZxJ36hV9LN,2019-03-27,mx,viral,266076,2,0.145,0.719,0.572,7,0,0.439,-6.479,1,0.116,0.676,166.844,-11.091
8,Si Se Da,Myke Towers,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ,2019-03-27-mx-viral.csv,5KbBGUpIZd6gVFUU8tqYiQ,2019-03-27,mx,viral,237013,66,0.374,0.83,0.71,11,0,0.0877,-5.523,0,0.326,0.703,93.977,-11.865
9,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt,2019-03-27-mx-viral.csv,1WSGTYKLEpKfNQYYW5Oymt,2019-03-27,mx,viral,158027,69,0.404,0.541,0.468,10,3.65e-06,0.358,-4.039,0,0.362,0.69,95.266,-19.831
10,Te Vi,Piso 21,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019-03-27-mx-viral.csv,059bcIhyc2SBwm6sw2AZzd,2019-03-27,mx,viral,231848,77,0.0446,0.877,0.777,1,3.46e-05,0.0863,-4.246,1,0.117,0.706,102.02,-9.939
11,Calma - Remix,Pedro Capó,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-03-27-mx-viral.csv,5iwz1NiezX7WWjnCgY5TH4,2019-03-27,mx,viral,238200,76,0.323,0.826,0.773,11,0,0.143,-4.218,0,0.0524,0.761,126.899,-14.051
12,Soltera,Lunay,https://open.spotify.com/track/4T4CZ3Q4z3GG7lU720YYhM,2019-03-27-mx-viral.csv,4T4CZ3Q4z3GG7lU720YYhM,2019-03-27,mx,viral,213913,58,0.446,0.778,0.731,5,0,0.251,-4.325,1,0.0399,0.854,91.991,-9.042
13,Un Año,Sebastian Yatra,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp,2019-03-27-mx-viral.csv,5BDP2tky8oMQJPS33frKVp,2019-03-27,mx,viral,164440,70,0.148,0.771,0.382,1,0,0.104,-6.808,0,0.0514,0.535,94.931,-18.879
14,Aullando,Wisin & Yandel,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus,2019-03-27-mx-viral.csv,7BuHdm4lQqcyG3qTwdkxus,2019-03-27,mx,viral,226200,72,0.184,0.8,0.74,10,0,0.0558,-4.52,0,0.0479,0.775,90.035,-13.058
15,Esclavo de Tus Besos,Manuel Turizo,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX,2019-03-27-mx-viral.csv,3g4UyIcQwutiG0TfW32GnX,2019-03-27,mx,viral,219302,63,0.113,0.805,0.671,5,0,0.278,-5.316,1,0.111,0.522,90.979,-13.474
16,Contando Lunares (feat. Cruz Cafuné),Don Patricio,https://open.spotify.com/track/6Cs7b9bu3fy5XhMwBA9Tz4,2019-03-27-mx-viral.csv,6Cs7b9bu3fy5XhMwBA9Tz4,2019-03-27,mx,viral,219666,0,0.444,0.856,0.523,4,0,0.0537,-10.481,0,0.131,0.709,105.935,-14.736
17,Secreto,Anuel AA,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019-03-27-mx-viral.csv,5W83ErFkO3aKAIS1WMi6u0,2019-03-27,mx,viral,258800,72,0.602,0.807,0.803,11,0.00853,0.136,-4.156,1,0.126,0.706,91.987,-10.121
18,Desconocidos,Mau y Ricky,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-03-27-mx-viral.csv,0s5DNDV6LAKn2u2Ufa3VjQ,2019-03-27,mx,viral,204453,68,0.146,0.709,0.771,7,3.29e-06,0.249,-4.598,1,0.166,0.709,174.006,-15.637
19,Pa Olvidarte (feat. Manuel Turizo) - Remix,ChocQuibTown,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX,2019-03-27-mx-viral.csv,2ktoFujjJtantyMoVdBJlX,2019-03-27,mx,viral,256417,64,0.0441,0.724,0.791,7,6.55e-06,0.239,-5.411,1,0.169,0.856,176.011,-14.581
20,Solita,Sech,https://open.spotify.com/track/6Bc48Fgqgb6j4K6JdkZTNk,2019-03-27-mx-viral.csv,6Bc48Fgqgb6j4K6JdkZTNk,2019-03-27,mx,viral,219520,0,0.159,0.679,0.831,2,1.1e-06,0.097,-1.866,1,0.109,0.88,88.792,-10.407
1,toxin,Benedixhion,https://open.spotify.com/track/79i617mqpQLwUs3WTokYX9,2020-12-16-ua-viral.csv,79i617mqpQLwUs3WTokYX9,2020-12-16,ua,viral,130893,63,0.000418,0.53,0.545,1,0.801,0.115,-7.951,0,0.0492,0.148,175.94,-15.228
2,Я тебя люблю,Где Фантом?,https://open.spotify.com/track/6ezX8VMsXTxNi628n6O9Tj,2020-12-16-ua-viral.csv,6ezX8VMsXTxNi628n6O9Tj,2020-12-16,ua,viral,196773,44,0.657,0.518,0.659,4,0.415,0.11,-9.738,1,0.0271,0.622,185.032,-13.454
3,gorit,DOROFEEVA,https://open.spotify.com/track/4a9FufecE8DI2PjiJnLlpS,2020-12-16-ua-viral.csv,4a9FufecE8DI2PjiJnLlpS,2020-12-16,ua,viral,181460,59,0.447,0.827,0.652,8,0,0.0778,-6.785,0,0.0659,0.692,115.093,-14.937
4,Just the Two of Us,"Grover Washington, Jr.",https://open.spotify.com/track/5fdNHVZHbWB1AaXk4RBGVD,2020-12-16-ua-viral.csv,5fdNHVZHbWB1AaXk4RBGVD,2020-12-16,ua,viral,443773,74,0.445,0.743,0.43,10,0.363,0.0455,-14.575,0,0.0906,0.593,95.406,-28.214
5,Последний танец,TINI LIN,https://open.spotify.com/track/5Y4IMG8dZRnshdtVVaGNvA,2020-12-16-ua-viral.csv,5Y4IMG8dZRnshdtVVaGNvA,2020-12-16,ua,viral,130810,60,0.0336,0.668,0.456,4,0.00405,0.148,-8.253,0,0.111,0.13,152.052,-19.66
6,Коми,SODA LUV,https://open.spotify.com/track/6ugYbXPyqfpYTtG9z6YRvH,2020-12-16-ua-viral.csv,6ugYbXPyqfpYTtG9z6YRvH,2020-12-16,ua,viral,171360,60,0.0273,0.93,0.529,6,0,0.145,-8.891,1,0.375,0.634,125.04,-23.641
7,Dancing in My Room,347aidan,https://open.spotify.com/track/6Pgmqg15yVexuOgtzuxwoX,2020-12-16-ua-viral.csv,6Pgmqg15yVexuOgtzuxwoX,2020-12-16,ua,viral,180138,83,0.671,0.98,0.413,8,7.95e-05,0.17,-11.052,0,0.101,0.764,119.993,-20.324
8,Новый год,Darrem,https://open.spotify.com/track/1RMf3s0lI7fs7jxNIpRQTS,2020-12-16-ua-viral.csv,1RMf3s0lI7fs7jxNIpRQTS,2020-12-16,ua,viral,185417,44,0.262,0.809,0.582,11,8.98e-06,0.111,-8.68,0,0.061,0.528,111.016,-14.916
9,Chippin' In,SAMURAI,https://open.spotify.com/track/0UHxkkgI5GfV0XBRA1rqfe,2020-12-16-ua-viral.csv,0UHxkkgI5GfV0XBRA1rqfe,2020-12-16,ua,viral,213983,64,0.00588,0.555,0.938,2,0.000162,0.15,-3.854,1,0.0421,0.391,86.986,-9.641
10,Toy,Young Fathers,https://open.spotify.com/track/1kYFGeEN51u0SgAVOyUJNI,2020-12-16-ua-viral.csv,1kYFGeEN51u0SgAVOyUJNI,2020-12-16,ua,viral,193669,47,0.7,0.664,0.858,1,0.0112,0.0968,-7.496,1,0.266,0.656,173.987,-22.8
11,Не верю,Perfe,https://open.spotify.com/track/3yKUM36VxPzh45NOP6rzVh,2020-12-16-ua-viral.csv,3yKUM36VxPzh45NOP6rzVh,2020-12-16,ua,viral,196271,51,0.725,0.821,0.754,11,0,0.117,-5.151,0,0.0771,0.385,118.081,-5.22
12,"No Save Point - From ""Cyberpunk 2077""",Run The Jewels,https://open.spotify.com/track/27SjutLnh1PXRYDjmSDs78,2020-12-16-ua-viral.csv,27SjutLnh1PXRYDjmSDs78,2020-12-16,ua,viral,195240,66,0.109,0.654,0.848,6,0.032,0.103,-8.121,0,0.382,0.185,163.989,-33.778
13,"СЛЁЗЫ - OST ""Пацанки""",Anet Sai,https://open.spotify.com/track/4nMwnw4MvVj3MedlufvUgB,2020-12-16-ua-viral.csv,4nMwnw4MvVj3MedlufvUgB,2020-12-16,ua,viral,174545,61,0.0563,0.747,0.596,10,0,0.346,-5.247,0,0.0722,0.374,131.987,-13.448
14,HOLIDAY,Lil Nas X,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli,2020-12-16-ua-viral.csv,6zFMeegAMYQo0mt8rXtrli,2020-12-16,ua,viral,154997,90,0.12,0.81,0.511,5,0,0.0832,-6.924,0,0.164,0.837,151.947,-9.469
15,KAWAII,Tatarka,https://open.spotify.com/track/46AX8pgh331m7C7q2t9Jra,2020-12-16-ua-viral.csv,46AX8pgh331m7C7q2t9Jra,2020-12-16,ua,viral,127338,55,0.02,0.767,0.692,10,0.00104,0.343,-4.876,0,0.101,0.41,83.053,-3.527
16,Без даты (Remix),УННВ,https://open.spotify.com/track/7pM1glCX60SmmfSXptxbhO,2020-12-16-ua-viral.csv,7pM1glCX60SmmfSXptxbhO,2020-12-16,ua,viral,209580,57,0.00186,0.549,0.788,6,0.000462,0.315,-5.425,0,0.202,0.482,101.017,-4.971
17,Нет дела,Сёстры,https://open.spotify.com/track/1jBkgehBXNIURp4ATVAbRp,2020-12-16-ua-viral.csv,1jBkgehBXNIURp4ATVAbRp,2020-12-16,ua,viral,281190,49,0.528,0.612,0.403,4,9.99e-05,0.0875,-10.917,0,0.233,0.211,80.955,-21.358
18,"Дідько, я у розпачі...",Mistmorn,https://open.spotify.com/track/4fXi53gbY6jOjOf7UIN0Wf,2020-12-16-ua-viral.csv,4fXi53gbY6jOjOf7UIN0Wf,2020-12-16,ua,viral,182903,36,0.732,0.481,0.447,7,0.00278,0.0783,-10.446,1,0.105,0.392,185.609,-26.856
19,Never Fade Away,SAMURAI,https://open.spotify.com/track/1AslaQYl1cMb1ItQKmtJer,2020-12-16-ua-viral.csv,1AslaQYl1cMb1ItQKmtJer,2020-12-16,ua,viral,190160,62,0.000813,0.6,0.963,0,0.000192,0.348,-4.366,1,0.0782,0.691,144.038,-6.296
20,Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr.",https://open.spotify.com/track/1ko2lVN0vKGUl9zrU0qSlT,2020-12-16-ua-viral.csv,1ko2lVN0vKGUl9zrU0qSlT,2020-12-16,ua,viral,237106,81,0.576,0.803,0.488,1,0.0609,0.0763,-9.303,1,0.0803,0.624,95.771,-20.863
1,In My Mind,Dynoro,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2018-08-29-za-viral.csv,0E9ZjEAyAwOXZ7wJC0PD33,2018-08-29,za,viral,184560,80,0.176,0.694,0.77,6,1.1e-05,0.118,-5.335,1,0.149,0.163,125.905,-7.35
2,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z,2018-08-29-za-viral.csv,3DGar7krWlmrXRFHBcQF6z,2018-08-29,za,viral,163636,66,0.151,0.734,0.765,7,0,0.231,-5.562,1,0.0621,0.518,109.989,-13.851
3,Eastside (with Halsey & Khalid),benny blanco,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao,2018-08-29-za-viral.csv,0d2iYfpKoM0QCKvcLCkBao,2018-08-29,za,viral,173799,77,0.555,0.56,0.68,6,0,0.116,-7.648,0,0.321,0.319,89.391,-21.464
4,Drew Barrymore,Bryce Vine,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV,2018-08-29-za-viral.csv,0OgGn1ofaj55l2PcihQQGV,2018-08-29,za,viral,191146,67,0.46,0.758,0.574,11,0.00272,0.102,-6.889,0,0.0572,0.261,151.985,-15.085
5,Beautiful (feat. Camila Cabello),Bazzi,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2018-08-29-za-viral.csv,4VUwkH455At9kENOfzTqmF,2018-08-29,za,viral,180000,74,0.346,0.638,0.717,2,0,0.105,-4.722,1,0.0337,0.249,100.027,-13.252
6,Be Alright,Dean Lewis,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2018-08-29-za-viral.csv,3EPXxR3ImUwfayaurPi3cm,2018-08-29,za,viral,196373,80,0.697,0.553,0.586,11,0,0.0813,-6.319,1,0.0362,0.443,126.684,-24.652
7,Skeleton Move,Master KG,https://open.spotify.com/track/3mMfw2dLgxpNNcQzGwtAyw,2018-08-29-za-viral.csv,3mMfw2dLgxpNNcQzGwtAyw,2018-08-29,za,viral,368953,0,0.104,0.518,0.586,1,0.00164,0.0805,-4.099,0,0.0707,0.941,125.129,-11.674
8,Level Up,Ciara,https://open.spotify.com/track/5ubwXXOsH9bUhZsQ0Cybha,2018-08-29-za-viral.csv,5ubwXXOsH9bUhZsQ0Cybha,2018-08-29,za,viral,204150,64,0.0142,0.746,0.825,1,0.0107,0.121,-4.666,1,0.169,0.584,152.914,-5.323
9,SICKO MODE,Travis Scott,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2018-08-29-za-viral.csv,2xLMifQCjDGFmkHkpNLD9h,2018-08-29,za,viral,312820,84,0.00513,0.834,0.73,8,0,0.124,-3.714,1,0.222,0.446,155.008,-8.981
10,Shotgun,George Ezra,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2018-08-29-za-viral.csv,4ofwffwvvnbSkrMSCKQDaC,2018-08-29,za,viral,201287,77,0.286,0.672,0.735,5,0,0.242,-4.733,1,0.0457,0.754,115.741,-14.952
11,Trip,Ella Mai,https://open.spotify.com/track/7noud145AHZGg74vpWOsCa,2018-08-29-za-viral.csv,7noud145AHZGg74vpWOsCa,2018-08-29,za,viral,217118,0,0.214,0.717,0.605,11,0,0.138,-5.68,0,0.075,0.387,81.047,-14.672
12,Happy Now,Zedd,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa,2018-08-29-za-viral.csv,4keoy2fqgwGnbWlm3ZVZFa,2018-08-29,za,viral,207029,71,0.579,0.503,0.741,4,1.49e-06,0.0712,-5.128,1,0.047,0.458,88.335,-25.634
13,Don't Leave Me Alone (feat. Anne-Marie),David Guetta,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk,2018-08-29-za-viral.csv,2lYTJK94hb0fd1LQtb6Dhk,2018-08-29,za,viral,183750,61,0.118,0.659,0.738,4,0,0.115,-5.072,0,0.0477,0.481,127.95,-25.75
14,High On Life (feat. Bonn),Martin Garrix,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy,2018-08-29-za-viral.csv,4ut5G4rgB1ClpMTMfjoIuy,2018-08-29,za,viral,230761,71,0.0129,0.414,0.486,6,0,0.111,-6.431,0,0.0311,0.368,128.038,-22.308
15,Deeper,Holly Rey,https://open.spotify.com/track/5wNtdZ1rFN98nba7G1Pb3t,2018-08-29-za-viral.csv,5wNtdZ1rFN98nba7G1Pb3t,2018-08-29,za,viral,312973,0,0.0201,0.862,0.486,5,0.493,0.102,-10.438,0,0.0642,0.659,123.01,-11.454
16,Could've Been (feat. Bryson Tiller),H.E.R.,https://open.spotify.com/track/6lzLjIOyWTyTJvk0jraYee,2018-08-29-za-viral.csv,6lzLjIOyWTyTJvk0jraYee,2018-08-29,za,viral,248466,1,0.64,0.545,0.33,1,7e-06,0.22,-11.719,0,0.164,0.399,103.553,-26.63
17,No Brainer,DJ Khaled,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8,2018-08-29-za-viral.csv,5WvAo7DNuPRmk4APhdPzi8,2018-08-29,za,viral,260000,70,0.0733,0.552,0.76,0,0,0.0865,-4.706,1,0.342,0.639,135.702,-5.899
18,You Say,Lauren Daigle,https://open.spotify.com/track/72b0ANL1ZiV71OiZRs0Lny,2018-08-29-za-viral.csv,72b0ANL1ZiV71OiZRs0Lny,2018-08-29,za,viral,274693,0,0.669,0.494,0.637,5,0,0.0882,-6.381,1,0.0333,0.1,147.924,-24.217
19,Tie Me Down (with Elley Duhé),Gryffin,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP,2018-08-29-za-viral.csv,4QVS8YCpK71R4FsxSMCjhP,2018-08-29,za,viral,218295,63,0.135,0.548,0.839,6,0,0.102,-2.371,1,0.0644,0.314,98.932,-12.981
20,STARGAZING,Travis Scott,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m,2018-08-29-za-viral.csv,7wBJfHzpfI3032CSD7CE2m,2018-08-29,za,viral,270714,77,0.00947,0.487,0.789,8,4.05e-06,0.189,-3.69,1,0.044,0.0564,150.007,-19.847
1,Lohn isch da,Teddy Teclebrhan,https://open.spotify.com/track/7MAlhGB7or7POqZUSxNgjb,2019-07-25-de-viral.csv,7MAlhGB7or7POqZUSxNgjb,2019-07-25,de,viral,233333,50,0.156,0.718,0.631,5,1.52e-06,0.0745,-5.053,1,0.0873,0.667,153.056,-13.253
2,Lalala,Y2K,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2019-07-25-de-viral.csv,51Fjme0JiitpyXKuyQiCDo,2019-07-25,de,viral,160626,79,0.181,0.843,0.391,2,0,0.137,-7.899,1,0.0845,0.496,129.972,-13.978
3,Slawische Popmusik,Pyrictus,https://open.spotify.com/track/1phQ3LWHvPbxogFRDrJ22h,2019-07-25-de-viral.csv,1phQ3LWHvPbxogFRDrJ22h,2019-07-25,de,viral,175548,51,0.000252,0.652,0.56,11,0.89,0.11,-14.541,1,0.0542,0.584,154.977,-19.361
4,Breaking News,Expulze,https://open.spotify.com/track/3SpSPySCZRobjGpUsZdQq9,2019-07-25-de-viral.csv,3SpSPySCZRobjGpUsZdQq9,2019-07-25,de,viral,171049,57,0.0559,0.722,0.991,11,0.291,0.285,-5.18,0,0.147,0.524,160.041,-17.734
5,Señorita,Shawn Mendes,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik,2019-07-25-de-viral.csv,0TK2YIli7K1leLovkQiNik,2019-07-25,de,viral,190960,82,0.037,0.759,0.54,9,0,0.0945,-6.039,0,0.0287,0.75,116.947,-11.537
6,It's You,Ali Gatie,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq,2019-07-25-de-viral.csv,6moU77g9RQyMzHNuKEaQKq,2019-07-25,de,viral,212606,5,0.374,0.732,0.463,11,0,0.194,-6.972,0,0.0287,0.397,95.971,-8.6
7,Rudi das Rüsselschwein,Dicht und Doof,https://open.spotify.com/track/4eVi1qMHeLGKx39lKT1Aal,2019-07-25-de-viral.csv,4eVi1qMHeLGKx39lKT1Aal,2019-07-25,de,viral,178153,53,0.0476,0.652,0.991,11,0,0.136,-2.868,1,0.135,0.645,131.01,-13.673
8,Senza te (Ohne dich) [feat. Pietro Lombardi],Giovanni Zarrella,https://open.spotify.com/track/2VbCryYXYjH2Q9QaACUow4,2019-07-25-de-viral.csv,2VbCryYXYjH2Q9QaACUow4,2019-07-25,de,viral,212720,52,0.154,0.604,0.938,1,0.000147,0.197,-3.601,1,0.0386,0.596,177.935,-6.942
9,You Already Know,Shotgun Willy,https://open.spotify.com/track/0ICY4TtDdjDd0kSR3vv148,2019-07-25-de-viral.csv,0ICY4TtDdjDd0kSR3vv148,2019-07-25,de,viral,164709,0,0.433,0.757,0.509,1,0.000179,0.204,-8.336,0,0.252,0.492,136.842,-17.169
10,The Git Up,Blanco Brown,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm,2019-07-25-de-viral.csv,5dW1VZPcFqB4n0P08rGDgm,2019-07-25,de,viral,200593,3,0.0669,0.847,0.678,9,0,0.274,-8.635,1,0.109,0.811,97.984,-10.999
11,Summertime,Billy Stewart,https://open.spotify.com/track/4qH8fQ5Ub2r6llHnrRGM3w,2019-07-25-de-viral.csv,4qH8fQ5Ub2r6llHnrRGM3w,2019-07-25,de,viral,254866,40,0.658,0.67,0.787,0,0.000217,0.13,-6.847,0,0.0446,0.819,113.345,-10.677
12,Dance Monkey,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019-07-25-de-viral.csv,1rgnBhdG2JDFTbYkYRZAku,2019-07-25,de,viral,209754,68,0.688,0.825,0.593,6,0.000161,0.17,-6.401,0,0.0988,0.54,98.078,-18.771
13,All Good,Millé,https://open.spotify.com/track/2jwBTKBMfY7S6VLrziJ62m,2019-07-25-de-viral.csv,2jwBTKBMfY7S6VLrziJ62m,2019-07-25,de,viral,170714,38,0.184,0.814,0.564,0,1.72e-06,0.357,-7.91,0,0.044,0.433,114.057,-9.939
14,I Love You 3000,Stephanie Poetri,https://open.spotify.com/track/3znQ9i61vfe2E7URHlOiyc,2019-07-25-de-viral.csv,3znQ9i61vfe2E7URHlOiyc,2019-07-25,de,viral,209734,69,0.911,0.648,0.382,6,0,0.393,-7.85,1,0.0396,0.408,90.099,-15.046
15,Allein zu Haus,Julien Bam,https://open.spotify.com/track/3sfbqL0PAXhRbecWZjMIZj,2019-07-25-de-viral.csv,3sfbqL0PAXhRbecWZjMIZj,2019-07-25,de,viral,176739,46,0.14,0.859,0.62,10,0,0.052,-5.209,0,0.125,0.898,92.006,-12.951
16,ON OFF (feat. Maître Gims),SHIRIN DAVID,https://open.spotify.com/track/554Ip3S1rbeES9TNWXGoK1,2019-07-25-de-viral.csv,554Ip3S1rbeES9TNWXGoK1,2019-07-25,de,viral,191608,51,0.76,0.639,0.437,9,0,0.0676,-10.247,0,0.365,0.72,105.15,-22.264
17,Immer du,Julia Beautx,https://open.spotify.com/track/2aA8nfNvvdODBzvQ1UH48v,2019-07-25-de-viral.csv,2aA8nfNvvdODBzvQ1UH48v,2019-07-25,de,viral,211959,42,0.446,0.808,0.485,9,0.00012,0.136,-8.316,1,0.0725,0.318,117.94,-15.826
18,Shot,Ufo361,https://open.spotify.com/track/7yosVOH7pRWrKANBDbsBqI,2019-07-25-de-viral.csv,7yosVOH7pRWrKANBDbsBqI,2019-07-25,de,viral,224400,48,0.0348,0.721,0.786,7,0.00297,0.652,-6.637,1,0.0703,0.255,105.041,-23.051
19,Dove e quando,Benji & Fede,https://open.spotify.com/track/5BAJMdCQqax0oBQigQTl5h,2019-07-25-de-viral.csv,5BAJMdCQqax0oBQigQTl5h,2019-07-25,de,viral,190409,1,0.0931,0.763,0.692,1,0,0.0644,-6.158,1,0.0381,0.691,124.998,-12.132
20,BALENCIAGA,FILV,https://open.spotify.com/track/17NCOO2YdoHdtziSV9AoJo,2019-07-25-de-viral.csv,17NCOO2YdoHdtziSV9AoJo,2019-07-25,de,viral,154285,65,0.00958,0.665,0.742,8,0.0125,0.477,-8.255,1,0.159,0.202,112.023,-18.621
1,Детство,Rauf & Faik,https://open.spotify.com/track/284ABgw7KmrZj81h4kIc3l,2019-03-27-tr-viral.csv,284ABgw7KmrZj81h4kIc3l,2019-03-27,tr,viral,188362,0,0.634,0.719,0.607,10,7.76e-06,0.111,-7.323,0,0.0398,0.48,149.969,-15.102
2,Biladerim İçin,Ben Fero,https://open.spotify.com/track/3VC7KLsQnwLdKHRu7J6XBP,2019-03-27-tr-viral.csv,3VC7KLsQnwLdKHRu7J6XBP,2019-03-27,tr,viral,177860,54,0.0449,0.928,0.646,1,0,0.19,-6.675,1,0.211,0.315,123.061,-7.851
3,Living in the Shadows,Matthew Perryman Jones,https://open.spotify.com/track/6gijbGNDNNJgT60Aj7UCyc,2019-03-27-tr-viral.csv,6gijbGNDNNJgT60Aj7UCyc,2019-03-27,tr,viral,212386,50,0.0284,0.418,0.79,4,9.96e-06,0.117,-6.599,0,0.0506,0.197,175.975,-19.494
4,Wannabe,why mona,https://open.spotify.com/track/6SQZ3rR7kNord3KYrom49J,2019-03-27-tr-viral.csv,6SQZ3rR7kNord3KYrom49J,2019-03-27,tr,viral,217411,0,0.192,0.578,0.724,6,2.38e-05,0.235,-7.02,0,0.0865,0.465,169.827,-21.128
5,Neyim Var Ki (feat. Sagopa K),Ceza,https://open.spotify.com/track/09XOVDSIbBxBf6Kr1vGnHf,2019-03-27-tr-viral.csv,09XOVDSIbBxBf6Kr1vGnHf,2019-03-27,tr,viral,206693,63,0.138,0.904,0.462,2,0,0.139,-12.017,1,0.295,0.692,90.022,-12.586
6,Sucker,Jonas Brothers,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,2019-03-27-tr-viral.csv,4y3OI86AEP6PQoDE6olYhO,2019-03-27,tr,viral,181040,10,0.0427,0.842,0.734,1,0,0.106,-5.065,0,0.0588,0.952,137.958,-11.142
7,AK Parti Benim,AK Parti,https://open.spotify.com/track/5UcYibHLpjrqqZKbjEsLR9,2019-03-27-tr-viral.csv,5UcYibHLpjrqqZKbjEsLR9,2019-03-27,tr,viral,243121,0,0.164,0.763,0.876,1,0,0.349,-4.088,0,0.0323,0.569,95.017,-10.146
8,Deva Bize Sevişler,Yalın,https://open.spotify.com/track/7l8e7Pe8qndxhCU245rIve,2019-03-27-tr-viral.csv,7l8e7Pe8qndxhCU245rIve,2019-03-27,tr,viral,218740,50,0.304,0.528,0.811,8,2.21e-05,0.0565,-7.147,0,0.0651,0.748,166.022,-14.707
9,Rastafari,Santiz,https://open.spotify.com/track/5Y3vhOJCnVSsE0LzKmUz4L,2019-03-27-tr-viral.csv,5Y3vhOJCnVSsE0LzKmUz4L,2019-03-27,tr,viral,147476,56,0.716,0.412,0.389,11,3.95e-06,0.109,-9.113,0,0.0576,0.385,66.291,-13.263
10,Demet Akalın,Ben Fero,https://open.spotify.com/track/3kyGlb9iNqhKJsS2WVNyzH,2019-03-27-tr-viral.csv,3kyGlb9iNqhKJsS2WVNyzH,2019-03-27,tr,viral,213841,57,0.0889,0.943,0.846,2,0,0.113,-4.025,1,0.212,0.699,136.093,-10.113
11,Suç,Bertan Uçar,https://open.spotify.com/track/0ije1VnIvXnntrIiLt3FRI,2019-03-27-tr-viral.csv,0ije1VnIvXnntrIiLt3FRI,2019-03-27,tr,viral,280178,29,0.193,0.73,0.833,9,0,0.0738,-5.085,0,0.095,0.348,122.106,-14.569
12,Talihim Yok Bahtım Kara,Zeynep Baksi Karatağ,https://open.spotify.com/track/3eVkHWumLD8kJXVjcL05uE,2019-03-27-tr-viral.csv,3eVkHWumLD8kJXVjcL05uE,2019-03-27,tr,viral,292853,49,0.479,0.669,0.5,9,0.0691,0.0626,-7.73,0,0.0356,0.517,82.02,-27.212
13,Semt İşi,Maestro,https://open.spotify.com/track/4vr6pRWGxzA0eLFvCXkch3,2019-03-27-tr-viral.csv,4vr6pRWGxzA0eLFvCXkch3,2019-03-27,tr,viral,202234,44,0.322,0.824,0.498,10,0,0.0958,-8.427,0,0.0692,0.263,119.001,-26.614
14,Babafingo,Ben Fero,https://open.spotify.com/track/1pNZLvVjMheeoOpuQqKDIJ,2019-03-27-tr-viral.csv,1pNZLvVjMheeoOpuQqKDIJ,2019-03-27,tr,viral,219418,50,0.21,0.889,0.729,6,0,0.104,-6.083,1,0.28,0.632,146.003,-13.739
15,Smash,Nebezao,https://open.spotify.com/track/2yde0t3LgP1O6FA6SvKIte,2019-03-27-tr-viral.csv,2yde0t3LgP1O6FA6SvKIte,2019-03-27,tr,viral,220148,31,0.0191,0.789,0.912,11,0.461,0.365,-3.56,1,0.0744,0.52,116.977,-7.605
16,Defoluyorum,Emir Can İğrek,https://open.spotify.com/track/2fvT2Y3xXxjNLxZgV4Si9t,2019-03-27-tr-viral.csv,2fvT2Y3xXxjNLxZgV4Si9t,2019-03-27,tr,viral,165098,60,0.625,0.42,0.191,5,0,0.0849,-16.84,0,0.0655,0.677,91.015,-32.27
